pred
6.335266
3.9271078
3.8834739
5.504579
6.305923
6.4517565
6.4394937
4.460939
4.081438
7.6957417
6.855459
7.7184668
4.177367
7.6996527
7.400033
7.2138014
7.471181
7.3805923
7.4232597
6.8451257
7.7480106
7.533189
7.2678957
7.5280066
7.701437
7.4963245
7.525343
7.5257807
7.6383314
5.90294
5.334997
4.4848633
3.8321161
6.6926827
6.251237
6.7354546
6.7006745
6.736102
6.299057
5.265528
6.7814636
6.562438
6.704336
6.7468
6.599648
6.5253935
6.4751453
6.7212853
6.756615
5.332951
6.529771
6.7014437
6.7284055
5.373363
6.292558
6.7020903
6.586693
4.028956
6.076378
5.3434367
6.46441
3.3663077
4.4814844
6.6861324
4.398773
6.5470915
6.5997133
4.20065
6.593613
5.2029223
4.698881
3.7669
3.9720125
5.2216506
5.4442363
5.443501
6.244897
6.1244893
6.1625886
6.063646
6.355703
4.438048
6.4555044
6.330841
4.5582213
4.6866665
6.356026
5.2776904
5.357409
5.517963
12.65847
11.441007
12.210809
12.305259
13.052245
12.986893
13.137912
12.928935
12.7949705
12.365451
10.833132
11.02879
12.933841
11.539805
12.378602
12.624161
12.389767
13.016788
12.431371
6.085882
13.220727
13.386531
12.496988
13.365273
12.257163
12.4293375
12.977575
13.230359
12.805864
12.404444
13.265252
12.9267435
6.0422487
12.745258
13.047308
11.977448
11.837261
12.159208
13.013987
13.251905
7.6166887
7.6008453
7.7032356
7.7515135
7.5683804
7.708086
7.343875
7.5284557
7.535221
7.541445
7.3825445
7.5037537
7.0625143
7.130377
7.10524
7.353528
7.4849615
7.745267
7.5192842
7.520694
7.20708
3.452098
7.457159
6.850778
7.435976
6.526348
6.3794584
6.6186185
6.6066923
7.229595
7.3706923
7.7459297
4.7730865
7.0628777
7.740449
7.618597
6.5652404
8.765237
8.728117
5.4516807
8.95378
8.805395
8.822166
6.9500904
6.06702
8.647213
8.707161
8.613882
8.7021675
8.785051
8.852632
8.742961
8.745091
8.716272
8.799318
8.837548
8.95708
8.826606
8.714904
8.838368
8.567321
8.507604
8.789822
8.795901
8.905398
8.827351
8.741772
8.631516
9.204738
8.610331
8.716272
8.474474
8.730977
8.960349
8.369113
8.434004
8.810967
4.5551105
2.202367
8.86807
8.931346
8.579836
8.82576
9.046878
5.4320517
4.9332027
8.77106
8.319748
8.36003
8.861178
8.866397
8.773905
3.5068493
8.699407
8.747601
8.546366
8.754419
8.724453
8.982837
8.817168
8.709615
8.796828
8.771793
8.685179
8.990975
8.669524
8.720044
8.994778
8.900215
5.344997
8.741616
8.87797
8.871814
8.779366
8.523811
8.8534775
8.720044
8.777634
8.966117
7.371867
7.6938677
7.3906374
7.698724
7.3699894
7.6969423
7.023875
7.429044
7.697382
7.358901
7.1976852
6.9883356
7.69985
7.689089
8.309658
8.046462
7.307066
7.834714
7.977046
8.355823
8.363084
5.393491
5.784138
6.335696
6.388213
2.8058038
6.2146206
6.2112975
6.180882
6.0721335
3.1917286
5.89871
6.188016
5.432494
5.3894053
5.302556
5.531383
4.5411873
4.520396
6.799023
6.7789598
6.643081
6.627677
5.0917363
6.686028
5.9735994
6.6792893
6.240886
6.35114
6.4878526
6.568807
6.6049385
6.575996
6.5955
12.140748
12.160046
12.235119
13.026495
13.016363
12.758052
13.191943
11.601316
11.453702
5.56222
13.156284
12.766288
12.766288
12.8142605
