pred
1.898077
2.0934544
2.0700471
1.7295133
1.8428892
1.8943111
1.7128927
1.7539039
2.1589127
1.8402816
1.7602749
1.9017133
1.451413
1.9229525
1.9437453
1.8710023
2.0269957
1.8568091
1.8638366
1.7786323
1.890556
1.9791844
1.885386
2.06805
1.875362
1.9692056
2.017028
1.9368496
1.8654492
1.8320545
1.9167008
1.9982527
1.9339361
1.8648121
1.8772144
1.955774
1.9655755
1.9104443
1.9075776
2.0476978
1.8315974
1.8121989
1.7901996
1.7697856
1.7390839
1.8133794
1.8120395
1.9379678
1.8905302
1.9260013
1.866448
1.9332509
1.981649
1.9244461
1.9357044
1.971564
1.8955938
1.954332
1.8827682
1.9318153
1.9247075
1.939831
1.97392
1.9387628
2.0033352
1.9590241
1.9844002
2.013043
1.8887925
2.0408719
2.0564518
2.0124338
2.002117
1.9292216
1.654621
1.6507666
1.9089965
1.9123334
1.9058245
1.9158862
1.8820873
1.7937545
1.8603708
1.9046348
1.7349445
1.744265
1.8412904
1.9337333
1.8801231
1.9737012
1.9043125
1.8506081
1.8966091
1.8227227
1.7784104
1.9031668
1.7968274
1.8875284
1.9442285
1.8479567
1.6652522
1.949378
1.9102626
1.5408719
1.8534654
1.8674233
1.8889195
1.9204276
1.9101928
1.9262829
1.8027288
1.5382646
1.8123852
1.7067531
1.9040402
1.9113424
1.9705113
1.6816921
2.0088258
1.9191513
1.5623443
1.8884683
1.8871562
1.8077174
1.8461648
1.8626275
1.7639306
1.7434498
1.9558426
1.7962122
1.9771813
1.8780333
1.8447237
1.9272854
1.996252
1.966914
1.9255865
2.060293
2.0174713
2.0423913
1.7912823
2.0360224
1.8661203
1.9939681
1.9132901
1.8796875
1.988768
1.8609532
1.9240849
1.9070382
1.9428167
1.3884122
1.8799146
1.5539875
1.8439865
1.6589317
1.7737364
1.8159258
1.614937
1.8066709
1.8444291
1.8536736
1.5915904
1.8674874
1.8506433
1.7269272
1.6821027
1.6837997
2.0119877
1.8366406
2.1905594
1.9691341
1.9282762
1.7476095
1.9550698
1.6532416
1.5934253
1.88139
1.9612633
1.6060399
2.2803943
1.6995578
1.6369582
2.1669939
1.8300872
2.0008936
1.9597286
2.283425
1.8530642
2.0015202
2.149173
1.9738815
2.1884556
2.075122
1.8793691
2.1353757
1.6780595
2.3163438
1.9846852
1.9106865
2.1669939
1.7961767
1.7154441
2.1953666
2.1765842
2.1096354
1.902386
1.8057277
1.722204
1.928838
2.1863003
1.9920217
1.6905782
2.3037062
1.9359225
1.9823663
2.1834633
2.1803339
2.1322916
2.1324627
1.9457275
1.668398
1.9576203
1.6997024
2.3079088
1.8853432
1.9884822
1.9607813
2.2046113
2.0268664
1.8413687
2.2770965
1.658137
1.7790256
2.2454655
1.682788
2.1937778
2.196092
2.0155292
1.9699707
1.8792297
1.9737352
1.9668614
2.017329
2.1420474
2.3328114
2.1937778
1.6065953
1.9985402
1.91682
1.8526291
2.0114043
1.8820649
1.9516246
1.903329
1.8919766
1.9146076
1.8692181
1.8966295
1.9248576
1.9120312
1.8799319
1.897397
1.6907309
1.6113335
1.7042562
1.5687473
1.5612459
1.7693752
1.7537942
1.755009
1.7933116
1.8145833
1.8383126
1.7897313
1.8068105
2.0231209
2.0503757
1.9457048
1.7364649
1.9372965
2.031268
1.9185148
1.9171519
1.9196454
1.9692533
1.9392633
1.9540099
1.818854
1.8088136
1.8074954
1.8133347
1.9314468
1.8659294
1.8109561
1.8532408
1.7858343
1.8614913
1.894091
1.7105075
1.7062765
1.7791175
1.8119715
1.7552778
1.8202556
2.0192306
1.8655162
1.9984026
2.084796
2.0376432
1.9851601
1.980692
1.9670064
1.8683062
2.0482535
2.0508318
2.061665
2.0192306
2.0300217
2.127905
1.493424
1.9958187
2.0887258
1.8957304
1.95543
1.8975843
1.8770216
1.6381911
1.9289707
1.9544866
1.8158925
1.9416382
1.6392721
1.6409082
1.9386216
1.7282624
1.8911712
2.0276372
1.9089308
1.9107008
1.9350902
2.0330791
2.0428395
2.0764046
1.9531218
1.9000484
1.6830662
1.5930046
1.9043145
1.9021298
1.9571898
1.7672635
1.9183099
1.5628732
1.8940723
1.892401
2.0622275
2.1474156
1.9198291
2.0575132
2.0575132
2.0241706
2.0428598
2.0147583
1.9647064
2.0158284
1.9808964
2.0398855
1.6097094
1.9979283
2.022723
1.8769501
1.9225427
1.8023558
1.7988774
1.9866376
2.0300217
1.9181888
1.8520783
1.9549177
2.093657
2.0665715
1.9806435
2.1356144
1.8510956
1.7267498
2.13076
1.9794012
1.8504605
2.3170514
2.0279405
2.0021513
2.3065443
2.010431
1.9516697
2.32245
1.6550144
2.2424402
1.9499077
2.1615386
2.1610029
2.0035672
1.7544949
2.06768
2.031525
1.9842263
1.9744544
1.8406875
1.9164195
1.9252017
2.2603528
2.2517133
1.6853224
1.705687
2.0165503
1.7942041
1.818111
2.2017643
2.2669265
2.2357914
2.2080748
2.0077913
1.7525718
1.9706671
1.9971373
1.9979348
1.6870983
2.1287146
2.0432272
1.8583666
2.3218882
1.9080366
2.0173407
2.0627058
1.9135273
1.9116354
1.9212927
1.9347993
1.8290441
1.9227208
1.8492211
2.0538871
2.028616
2.083383
2.0387208
1.9309416
1.9570389
2.0220838
1.9017218
1.9340945
1.9016938
1.7950478
1.9299846
1.5704286
2.0111363
1.9468535
1.8970968
1.9043369
1.9560306
1.9889039
1.9619064
1.8848331
1.6900524
1.6876484
1.7375957
1.8843209
1.909343
1.9052141
1.8520079
1.8922589
1.8978622
1.8136351
1.7979188
1.9234961
1.9451689
1.8578976
1.8893335
1.8217926
1.8404721
1.8369085
1.8259542
1.7652673
1.7038994
1.7246773
1.8338636
1.8188941
1.7942643
1.800234
1.8325404
1.8430451
1.9018283
1.8938609
1.8024384
1.7008846
1.9011499
1.9152925
1.9028871
1.8152242
1.8462927
1.8512079
1.8464687
1.6662017
1.8706856
1.8780831
1.8635249
1.9866412
1.9931221
1.9895544
1.8032163
1.9031667
1.8128037
1.8947505
1.7393337
1.8483849
1.8818387
1.9514652
1.7525718
1.7602093
1.8608718
1.698038
1.7460191
1.7782496
2.0213432
1.6785672
1.8906643
1.7364241
1.8149405
1.7516892
1.7762364
1.6849226
1.8656676
1.893455
1.7245972
1.766727
1.7213756
1.6905043
1.7594457
1.6598755
1.5562423
1.706671
1.8135366
1.8143111
1.824582
1.723875
1.85544
1.9034456
1.8431867
1.8412321
1.8097287
1.8561825
1.7749865
1.8233455
1.8557774
1.7761892
1.6901363
1.6527842
1.9914248
2.0423067
1.9658804
2.2995634
1.6417323
1.7212125
1.7705424
1.8991846
1.8992859
1.9534628
1.9292903
1.9518937
1.8716131
2.0388212
1.993956
2.01924
2.111973
2.0304892
2.0533733
2.0546966
2.059325
2.057914
1.9926732
1.9510874
1.9840437
1.9489821
1.8767784
1.8111194
1.7484517
1.9506265
2.0067594
1.6644323
1.6637999
1.7307621
1.6584585
1.7885785
1.6677862
1.8054914
1.9736671
2.0059178
1.925025
1.9486116
1.9010638
1.8398124
1.6988174
1.7563059
1.757255
1.7548826
1.8285545
1.7627968
1.7577193
1.9514482
1.0966496
1.876106
1.7038846
1.8192887
1.8265853
1.7768615
2.0133405
2.0100505
1.8368891
1.8718398
1.9061798
1.9282361
1.8205848
1.9577454
1.9872382
1.8439165
1.9428251
2.125957
1.8542459
2.6259818
2.7119117
2.7142496
2.7867053
1.8754491
1.4557441
1.7555171
1.834776
1.8243544
1.8354801
1.8601121
1.7386869
1.8008766
1.8752308
1.8565406
1.8471093
1.9361122
1.8349395
1.8696271
1.8716315
1.8192066
1.8424921
1.8687638
1.8626373
1.8068744
1.7804016
2.0032067
1.9180329
1.947266
1.9754474
1.9739882
1.8239005
1.5832022
1.7347766
1.8592225
1.8711991
1.8837364
1.7906388
1.7976174
1.8692546
1.8011307
1.7632402
1.9363877
1.9269918
2.1007109
1.8925052
1.8583872
1.9162899
1.8444679
1.7641069
1.9482555
1.8706117
1.9606553
1.7736809
1.9520683
1.9457439
1.8221503
1.9226681
1.9631523
1.7661251
1.3871429
1.7536998
1.9809514
1.9883842
1.617673
1.7719102
1.7626791
1.786036
1.8902829
1.7312096
1.9937911
1.7516046
1.8431003
2.0077412
1.8521206
1.7363541
1.756285
1.9012187
1.781726
1.7850093
1.8129562
1.9890797
1.9216822
1.9146065
1.940258
1.9271791
1.8952255
1.9532306
1.9164283
1.8792194
1.8767275
1.8396738
1.8587874
1.8721766
2.0127563
2.0065677
2.1283708
2.0351388
2.00068
1.9444642
2.1143398
1.854105
1.9191835
1.8380203
1.9798371
1.8016356
1.8197664
1.8685516
1.8932768
1.9733701
1.9178172
1.902135
1.904574
1.9221392
1.9317355
2.034183
1.8676752
1.8897192
1.9608508
1.7930493
1.950004
1.9028413
1.9227006
1.8803378
1.9671249
1.8287647
1.656905
1.9458112
1.9188448
1.9512719
1.6658633
2.0901332
1.729695
2.1036627
1.7202948
1.8265556
1.9188448
1.9016975
1.9533039
